Connector , Node662 , weight = 0
Node72 , Node0, Weight: 49295
Node0 , Node72, Weight: 0 
Node0 , Node0, Weight: 49295
Node0 , Node0, Weight: 0 
Node0 , Node-12, Weight: 706
Node-12 , Node0, Weight: 0 
Node-12 , Node-56, Weight: 263
Node-56 , Node-12, Weight: 0 
Node-56 , Node0, Weight: 49295
Node0 , Node-56, Weight: 0 
Node0 , Node0, Weight: 49295
Node0 , Node0, Weight: 0 
Node0 , Node50, Weight: 6
Node50 , Node0, Weight: 0 
Node50 , Node0, Weight: 49295
Node0 , Node50, Weight: 0 
Node0 , Node0, Weight: 49295
Node0 , Node0, Weight: 0 
Node0 , Node-123, Weight: 596
Node-123 , Node0, Weight: 0 
Node-123 , Node0, Weight: 49295
Node0 , Node-123, Weight: 0 
Node0 , Node-50, Weight: 447
Node-50 , Node0, Weight: 0 
Node-50 , Node-104, Weight: 508
Node-104 , Node-50, Weight: 0 
Node-104 , Node0, Weight: 49295
Node0 , Node-104, Weight: 0 
Node0 , Node78, Weight: 741
Node78 , Node0, Weight: 0 
Node78 , Node0, Weight: 49295
Node0 , Node78, Weight: 0 
Node0 , Node0, Weight: 49295
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 49295
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 49295
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 49295
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node0, Weight: 49295
Node0 , Node10, Weight: 0 
Node0 , Node-105, Weight: 41
Node-105 , Node0, Weight: 0 
Node-105 , Node0, Weight: 49295
Node0 , Node-105, Weight: 0 
Node0 , Node0, Weight: 49295
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 49295
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 49295
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 49295
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 49295
Node0 , Node0, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node10, Weight: 1
Node10 , Node10, Weight: 0 
Node10 , Node-70, Weight: 426
Node-70 , Node10, Weight: 0 
Node-70 , Node-54, Weight: 100
Node-54 , Node-70, Weight: 0 
Node-54 , Node0, Weight: 49295
Node0 , Node-54, Weight: 0 
Node0 , Node50, Weight: 6
Node50 , Node0, Weight: 0 
Node50 , Node0, Weight: 49295
Node0 , Node50, Weight: 0 
Node0 , Node0, Weight: 49295
Node0 , Node0, Weight: 0 
Node0 , Node15, Weight: 99
Node15 , Node0, Weight: 0 
Node15 , Node50, Weight: 6
Node50 , Node15, Weight: 0 
Node50 , Node-99, Weight: 147
Node-99 , Node50, Weight: 0 
Node-99 , Node56, Weight: 128
Node56 , Node-99, Weight: 0 
Node-429 , Node-429', Weight: 51486
Node-594 , Node0, Weight: 53455
Node0 , Node0, Weight: 53445
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 53445
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 53445
Node0 , Node0, Weight: 0 
Node0 , Node-124, Weight: 264
Node-124 , Node0, Weight: 0 
Node-124 , Node0, Weight: 53445
Node0 , Node-124, Weight: 0 
Node0 , Node128, Weight: 206
Node128 , Node0, Weight: 0 
Node128 , Node-149, Weight: 43
Node-149 , Node128, Weight: 0 
Node-149 , Node0, Weight: 53445
Node0 , Node-149, Weight: 0 
Node0 , Node93, Weight: 277
Node93 , Node0, Weight: 0 
Node93 , Node0, Weight: 53445
Node0 , Node93, Weight: 0 
Node-594 , Node-594', Weight: 4933
Node-963 , Node0, Weight: 119977
Node0 , Node-138, Weight: 66
Node-138 , Node0, Weight: 0 
Node-138 , Node79, Weight: 81
Node79 , Node-138, Weight: 0 
Node79 , Node0, Weight: 119967
Node0 , Node79, Weight: 0 
Node0 , Node10, Weight: 1
Node10 , Node0, Weight: 0 
Node10 , Node10, Weight: 1
Node10 , Node10, Weight: 0 
Node10 , Node0, Weight: 119967
Node0 , Node10, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node100, Weight: 291
Node100 , Node0, Weight: 0 
Node100 , Node0, Weight: 119967
Node0 , Node100, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node33, Weight: 47
Node33 , Node0, Weight: 0 
Node33 , Node0, Weight: 119967
Node0 , Node33, Weight: 0 
Node0 , Node31, Weight: 117
Node31 , Node0, Weight: 0 
Node31 , Node0, Weight: 119967
Node0 , Node31, Weight: 0 
Node0 , Node12, Weight: 260
Node12 , Node0, Weight: 0 
Node12 , Node0, Weight: 119967
Node0 , Node12, Weight: 0 
Node0 , Node-30, Weight: 222
Node-30 , Node0, Weight: 0 
Node-30 , Node74, Weight: 364
Node74 , Node-30, Weight: 0 
Node74 , Node-129, Weight: 658
Node-129 , Node74, Weight: 0 
Node-129 , Node0, Weight: 119967
Node0 , Node-129, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node50, Weight: 6
Node50 , Node0, Weight: 0 
Node50 , Node21, Weight: 191
Node21 , Node50, Weight: 0 
Node21 , Node0, Weight: 119967
Node0 , Node21, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node-28, Weight: 110
Node-28 , Node0, Weight: 0 
Node-28 , Node0, Weight: 119967
Node0 , Node-28, Weight: 0 
Node0 , Node-78, Weight: 127
Node-78 , Node0, Weight: 0 
Node-78 , Node101, Weight: 265
Node101 , Node-78, Weight: 0 
Node101 , Node0, Weight: 119967
Node0 , Node101, Weight: 0 
Node0 , Node-19, Weight: 122
Node-19 , Node0, Weight: 0 
Node-19 , Node95, Weight: 17
Node95 , Node-19, Weight: 0 
Node95 , Node0, Weight: 119967
Node0 , Node95, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node32, Weight: 240
Node32 , Node0, Weight: 0 
Node32 , Node-58, Weight: 192
Node-58 , Node32, Weight: 0 
Node-58 , Node0, Weight: 119967
Node0 , Node-58, Weight: 0 
Node0 , Node-49, Weight: 110
Node-49 , Node0, Weight: 0 
Node-49 , Node0, Weight: 119967
Node0 , Node-49, Weight: 0 
Node0 , Node-5, Weight: 311
Node-5 , Node0, Weight: 0 
Node-5 , Node0, Weight: 119967
Node0 , Node-5, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node92, Weight: 157
Node92 , Node0, Weight: 0 
Node92 , Node-20, Weight: 100
Node-20 , Node92, Weight: 0 
Node-20 , Node0, Weight: 119967
Node0 , Node-20, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node5, Weight: 201
Node5 , Node0, Weight: 0 
Node5 , Node0, Weight: 119967
Node0 , Node5, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node-35, Weight: 88
Node-35 , Node0, Weight: 0 
Node-35 , Node107, Weight: 219
Node107 , Node-35, Weight: 0 
Node107 , Node102, Weight: 86
Node102 , Node107, Weight: 0 
Node102 , Node0, Weight: 119967
Node0 , Node102, Weight: 0 
Node0 , Node38, Weight: 413
Node38 , Node0, Weight: 0 
Node38 , Node0, Weight: 119967
Node0 , Node38, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node88, Weight: 271
Node88 , Node0, Weight: 0 
Node88 , Node75, Weight: 113
Node75 , Node88, Weight: 0 
Node75 , Node0, Weight: 119967
Node0 , Node75, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node22, Weight: 118
Node22 , Node0, Weight: 0 
Node22 , Node149, Weight: 342
Node149 , Node22, Weight: 0 
Node149 , Node0, Weight: 119967
Node0 , Node149, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node16, Weight: 381
Node16 , Node0, Weight: 0 
Node16 , Node0, Weight: 119967
Node0 , Node16, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node-66, Weight: 273
Node-66 , Node0, Weight: 0 
Node-66 , Node0, Weight: 119967
Node0 , Node-66, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node2, Weight: 351
Node2 , Node0, Weight: 0 
Node2 , Node0, Weight: 119967
Node0 , Node2, Weight: 0 
Node0 , Node139, Weight: 81
Node139 , Node0, Weight: 0 
Node139 , Node0, Weight: 119967
Node0 , Node139, Weight: 0 
Node0 , Node-87, Weight: 238
Node-87 , Node0, Weight: 0 
Node-87 , Node0, Weight: 119967
Node0 , Node-87, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node148, Weight: 117
Node148 , Node0, Weight: 0 
Node148 , Node-45, Weight: 492
Node-45 , Node148, Weight: 0 
Node-45 , Node0, Weight: 119967
Node0 , Node-45, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node90, Weight: 108
Node90 , Node0, Weight: 0 
Node90 , Node0, Weight: 119967
Node0 , Node90, Weight: 0 
Node0 , Node-81, Weight: 103
Node-81 , Node0, Weight: 0 
Node-81 , Node0, Weight: 119967
Node0 , Node-81, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node27, Weight: 464
Node27 , Node0, Weight: 0 
Node27 , Node0, Weight: 119967
Node0 , Node27, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node4, Weight: 200
Node4 , Node0, Weight: 0 
Node4 , Node0, Weight: 119967
Node0 , Node4, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node-9, Weight: 201
Node-9 , Node0, Weight: 0 
Node-9 , Node0, Weight: 119967
Node0 , Node-9, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node-102, Weight: 20
Node-102 , Node0, Weight: 0 
Node-102 , Node-41, Weight: 478
Node-41 , Node-102, Weight: 0 
Node-41 , Node0, Weight: 119967
Node0 , Node-41, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node50, Weight: 6
Node50 , Node0, Weight: 0 
Node50 , Node0, Weight: 119967
Node0 , Node50, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node-142, Weight: 74
Node-142 , Node0, Weight: 0 
Node-142 , Node0, Weight: 119967
Node0 , Node-142, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node73, Weight: 339
Node73 , Node0, Weight: 0 
Node73 , Node0, Weight: 119967
Node0 , Node73, Weight: 0 
Node0 , Node-10, Weight: 133
Node-10 , Node0, Weight: 0 
Node-10 , Node0, Weight: 119967
Node0 , Node-10, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node-52, Weight: 53
Node-52 , Node0, Weight: 0 
Node-52 , Node-127, Weight: 96
Node-127 , Node-52, Weight: 0 
Node-127 , Node0, Weight: 119967
Node0 , Node-127, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node-130, Weight: 247
Node-130 , Node0, Weight: 0 
Node-130 , Node0, Weight: 119967
Node0 , Node-130, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node134, Weight: 116
Node134 , Node0, Weight: 0 
Node134 , Node0, Weight: 119967
Node0 , Node134, Weight: 0 
Node0 , Node-55, Weight: 100
Node-55 , Node0, Weight: 0 
Node-55 , Node0, Weight: 119967
Node0 , Node-55, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node-61, Weight: 367
Node-61 , Node0, Weight: 0 
Node-61 , Node0, Weight: 119967
Node0 , Node-61, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node49, Weight: 130
Node49 , Node0, Weight: 0 
Node49 , Node0, Weight: 119967
Node0 , Node49, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node25, Weight: 49
Node25 , Node0, Weight: 0 
Node25 , Node0, Weight: 119967
Node0 , Node25, Weight: 0 
Node0 , Node64, Weight: 73
Node64 , Node0, Weight: 0 
Node64 , Node0, Weight: 119967
Node0 , Node64, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node140, Weight: 125
Node140 , Node0, Weight: 0 
Node140 , Node0, Weight: 119967
Node0 , Node140, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node135, Weight: 280
Node135 , Node0, Weight: 0 
Node135 , Node0, Weight: 119967
Node0 , Node135, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node-17, Weight: 135
Node-17 , Node0, Weight: 0 
Node-17 , Node0, Weight: 119967
Node0 , Node-17, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node-111, Weight: 110
Node-111 , Node0, Weight: 0 
Node-111 , Node109, Weight: 169
Node109 , Node-111, Weight: 0 
Node109 , Node0, Weight: 119967
Node0 , Node109, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node-93, Weight: 302
Node-93 , Node0, Weight: 0 
Node-93 , Node0, Weight: 119967
Node0 , Node-93, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node34, Weight: 92
Node34 , Node0, Weight: 0 
Node34 , Node0, Weight: 119967
Node0 , Node34, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node-94, Weight: 78
Node-94 , Node0, Weight: 0 
Node-94 , Node0, Weight: 119967
Node0 , Node-94, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node-109, Weight: 19
Node-109 , Node0, Weight: 0 
Node-109 , Node37, Weight: 252
Node37 , Node-109, Weight: 0 
Node37 , Node-53, Weight: 72
Node-53 , Node37, Weight: 0 
Node-53 , Node0, Weight: 119967
Node0 , Node-53, Weight: 0 
Node0 , Node48, Weight: 73
Node48 , Node0, Weight: 0 
Node48 , Node0, Weight: 119967
Node0 , Node48, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node-59, Weight: 161
Node-59 , Node0, Weight: 0 
Node-59 , Node0, Weight: 119967
Node0 , Node-59, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node-33, Weight: 412
Node-33 , Node0, Weight: 0 
Node-33 , Node0, Weight: 119967
Node0 , Node-33, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node-72, Weight: 74
Node-72 , Node0, Weight: 0 
Node-72 , Node0, Weight: 119967
Node0 , Node-72, Weight: 0 
Node0 , Node30, Weight: 151
Node30 , Node0, Weight: 0 
Node30 , Node0, Weight: 119967
Node0 , Node30, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node113, Weight: 254
Node113 , Node0, Weight: 0 
Node113 , Node0, Weight: 119967
Node0 , Node113, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node-139, Weight: 71
Node-139 , Node0, Weight: 0 
Node-139 , Node0, Weight: 119967
Node0 , Node-139, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node-126, Weight: 184
Node-126 , Node0, Weight: 0 
Node-126 , Node0, Weight: 119967
Node0 , Node-126, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node-145, Weight: 18
Node-145 , Node0, Weight: 0 
Node-145 , Node0, Weight: 119967
Node0 , Node-145, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node115, Weight: 17
Node115 , Node0, Weight: 0 
Node115 , Node0, Weight: 119967
Node0 , Node115, Weight: 0 
Node0 , Node61, Weight: 31
Node61 , Node0, Weight: 0 
Node61 , Node0, Weight: 119967
Node0 , Node61, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
Node0 , Node0, Weight: 119967
Node0 , Node0, Weight: 0 
